row_id,order_id,tanggal_pemesanan,tanggal_pengiriman,metode_pengiriman,customer_id,nama_pelanggan,segmen,negara,kota,provinsi,kode_pos,wilayah,product_id,kategori,sub_kategori,nama_produk,penjualan,kuantitas,diskon,keuntungan,clean_tanggal_pengiriman,clean_kota,clean_kode_pos,helper_weekday_num,helper_hari
2763,IDN-2017-126536,2017-10-12 0:00:00,,First Class,YS-9767,Yunita Sihotang,Home Office,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10001191,Office Supplies,Binders,Binder Plastik A4 8700,1527600,5,"0,2",553755,2017-10-12 0:00:00,Bandung,40111,4,Kamis
7031,IDN-2016-145548,2016-11-11 0:00:00,2016-11-16 0:00:00,Standard Class,HM-1617,Hartana Megantara,Corporate,Indonesia,Makassar,Sulawesi Selatan,90111,South,TEC-AC-10002305,Technology,Accessories,Headset 3019,540000,2,0,97200,2016-11-16 0:00:00,Makassar,90111,5,Jumat
202,IDN-2014-133690,2014-08-03 0:00:00,2014-08-05 0:00:00,First Class,FT-7138,Fitriani Tampubolon,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-TA-10004289,Furniture,Tables,Meja Rapat 4051,3281250,2,"0,5",-2428125,2014-08-05 0:00:00,Makassar,90111,7,Minggu
9966,IDN-2016-146374,2016-12-05 0:00:00,2016-12-10 0:00:00,Second Class,HW-9812,Hafshah Wibowo,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-PA-10000349,Office Supplies,Paper,Kertas Foto 4198,74700,1,0,35109,2016-12-10 0:00:00,Yogyakarta,55111,1,Senin
4361,IDN-2016-127642,2016-05-21 0:00:00,2016-05-23 0:00:00,First Class,HS-1845,Hilda Sihotang,Corporate,Indonesia,Bandung,Jawa Barat,40111,West,OFF-PA-10000565,Office Supplies,Paper,Kertas HVS F4 8246,1679400,2,0,822906,2016-05-23 0:00:00,Bandung,40111,6,Sabtu
6565,IDN-2014-166086,2014-05-07 0:00:00,2014-05-12 0:00:00,Standard Class,YS-2565,Yuliana Sihombing,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-AR-10002578,Office Supplies,Art,Lukisan Cat Air 2993,129600,3,0,37584,2014-05-12 0:00:00,Makassar,90111,3,Rabu
6894,IDN-2017-164756,2017-09-18 0:00:00,2017-09-22 0:00:00,Standard Class,PNS-6615,"Paulin Napitupulu, S.I.Kom",Corporate,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-FU-10002963,Furniture,Furnishings,Karpet Kantor 4593,304800,4,0,103632,2017-09-22 0:00:00,Makassar,90111,1,Senin
7158,IDN-2016-131380,2016-03-28 0:00:00,,Second Class,NG-7697,Natalia Gunarto,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-ST-10002485,Office Supplies,Storage,Box Arsip 8734,1318800,4,0,13188,2016-03-28 0:00:00,Denpasar,80231,1,Senin
2121,IDN-2017-168690,2017-01-07 0:00:00,,Standard Class,BS-8754,Banawi Suwarno,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-BI-10000145,Office Supplies,Binders,Ordner Arsip A4 1126,42120,3,"0,7",-29484,2017-01-07 0:00:00,Yogyakarta,55111,6,Sabtu
1728,IDN-2017-164056,2017-04-29 0:00:00,2017-05-04 0:00:00,Second Class,DKG-7478,dr. Kunthara Gunawan,Corporate,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-TA-10001307,Furniture,Tables,Meja Kerja 7123,15725250,5,"0,4",-1048350,2017-05-04 0:00:00,Makassar,90111,6,Sabtu
5126,IDN-2014-160766,2014-09-14 0:00:00,2014-09-14 0:00:00,Same Day,RS-4811,Rangga Sinaga,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-EN-10001099,Office Supplies,Envelopes,Amplop Coklat 8556,1026900,7,0,472374,2014-09-14 0:00:00,Bandung,40111,7,Minggu
8266,IDN-2014-131800,2014-12-30 0:00:00,2015-01-04 0:00:00,Standard Class,DA-1086,Dwi Agustina,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-BI-10003429,Office Supplies,Binders,Binder Kancing A4 9063,531720,7,"0,2",192748,2015-01-04 0:00:00,Yogyakarta,55111,2,Selasa
3095,IDN-2015-114468,2015-08-23 0:00:00,2015-08-23 0:00:00,Same Day,RDDS-7563,"R. Daruna Damanik, S.E.I",Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-PA-10000809,Office Supplies,Paper,Kertas HVS F4 8191,155520,2,"0,2",54432,2015-08-23 0:00:00,Medan,20111,7,Minggu
3703,IDN-2015-104941,2015-06-13 0:00:00,2015-06-19 0:00:00,Standard Class,RY-3860,Restu Yulianti,Corporate,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-AR-10004269,Office Supplies,Art,Lukisan Cat Air 3985,371700,6,0,104076,2015-06-19 0:00:00,Makassar,90111,6,Sabtu
4435,IDN-2016-168893,2016-11-03 0:00:00,2016-11-08 0:00:00,Second Class,BS-8402,Balidin Susanti,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,FUR-TA-10003392,Furniture,Tables,Meja Belajar 3454,12644100,3,0,2402379,2016-11-08 0:00:00,Yogyakarta,55111,4,Kamis
2087,IDN-2016-140501,2016-06-23 0:00:00,2016-06-28 0:00:00,Standard Class,DR-7625,Dirja Rahayu,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-ST-10000060,Office Supplies,Storage,Rak Dokumen 4352,4873500,5,0,584820,2016-06-28 0:00:00,Yogyakarta,55111,4,Kamis
5790,IDN-2017-115070,2017-04-10 0:00:00,2017-04-14 0:00:00,Second Class,KW-2592,Kardi Wacana,Corporate,Indonesia,,Sumatera Selatan,30111,Central,OFF-BI-10003712,Office Supplies,Binders,Ordner Arsip A4 0478,66285,3,"0,7",-46400,2017-04-14 0:00:00,Palembang,30111,1,Senin
913,IDN-2015-133627,2015-05-31 0:00:00,2015-06-07 0:00:00,Standard Class,DJMS-3384,"Drs. Jaeman Mahendra, S.Pd",Home Office,Indonesia,Denpasar,Bali,80231,South,FUR-FU-10001935,Furniture,Furnishings,Gorden 8594,333000,6,0,136530,2015-06-07 0:00:00,Denpasar,80231,7,Minggu
4944,IDN-2017-106782,2017-12-21 0:00:00,2017-12-27 0:00:00,Standard Class,AS-9674,Akarsana Saputra,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-ST-10004459,Office Supplies,Storage,Lemari Arsip 4141,5630100,1,0,281505,2017-12-27 0:00:00,Bandung,40111,4,Kamis
6245,IDN-2015-112305,2015-11-20 0:00:00,2015-11-25 0:00:00,Standard Class,MHS-1437,"Michelle Hidayat, S.H.",Home Office,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-AR-10002067,Office Supplies,Art,Kaligrafi Dinding 9530,1785600,6,0,464256,2015-11-25 0:00:00,Medan,20111,5,Jumat
7221,IDN-2017-154760,2017-01-09 0:00:00,2017-01-13 0:00:00,Standard Class,BW-7386,Banara Wahyudin,Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-BI-10004632,Office Supplies,Binders,Ordner Arsip A4 5618,4117365,3,"0,7",-3431138,2017-01-13 0:00:00,Medan,20111,1,Senin
1268,IDN-2014-167738,2014-12-24 0:00:00,2014-12-29 0:00:00,Standard Class,RERM-2959,"R. Eva Rahmawati, M.M.",Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,FUR-CH-10001146,Furniture,Chairs,Kursi Kerja Ergonomis 4209,4384080,6,"0,2",274005,2014-12-29 0:00:00,Semarang,50111,3,Rabu
8006,IDN-2014-143210,2014-12-01 0:00:00,2014-12-03 0:00:00,First Class,TP-2222,Tantri Padmasari,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,FUR-FU-10002268,Furniture,Furnishings,Karpet Kantor 1728,147300,2,0,48609,2014-12-03 0:00:00,Bandung,40111,1,Senin
8729,IDN-2015-103870,2015-12-27 0:00:00,2015-12-31 0:00:00,Standard Class,SMW-8704,Sutan Marsudi Wastuti,Corporate,Indonesia,Medan,Sumatera Utara,20111,Central,FUR-BO-10002853,Furniture,Bookcases,Rak Buku Besi 4303,1966560,2,"0,2",122910,2015-12-31 0:00:00,Medan,20111,7,Minggu
8874,IDN-2014-105137,2014-10-10 0:00:00,2014-10-10 0:00:00,Same Day,SP-5070,Saka Pudjiastuti,Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,OFF-BI-10002429,Office Supplies,Binders,Ordner Arsip A4 3158,273960,2,"0,7",-200904,2014-10-10 0:00:00,Palembang,30111,5,Jumat
9470,IDN-2017-102925,2017-11-05 0:00:00,2017-11-10 0:00:00,Second Class,ES-1094,Elvina Sihotang,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-PA-10004071,Office Supplies,Paper,Kertas HVS A4 8698,1664400,2,0,798912,2017-11-10 0:00:00,Surabaya,60231,7,Minggu
8290,IDN-2014-156244,2014-08-12 0:00:00,2014-08-16 0:00:00,Standard Class,UP-1517,Unjani Prayoga,Home Office,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-AP-10002403,Office Supplies,Appliances,Dispenser Air 4748,3168720,6,"0,2",237654,2014-08-16 0:00:00,Medan,20111,2,Selasa
3173,IDN-2016-133879,2016-03-21 0:00:00,2016-03-28 0:00:00,Standard Class,VH-2941,Virman Haryanto,Consumer,Indonesia,Semarang,Jawa Tengah,50111,Central,FUR-CH-10000665,Furniture,Chairs,Kursi Lipat 0210,7926450,5,"0,3",0,2016-03-28 0:00:00,Semarang,50111,1,Senin
316,IDN-2014-167850,2014-08-09 0:00:00,2014-08-16 0:00:00,Standard Class,HP-6722,Harsaya Prasetya,Corporate,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-PA-10001937,Office Supplies,Paper,Kertas HVS F4 4679,233280,3,"0,2",81648,2014-08-16 0:00:00,Surabaya,60231,6,Sabtu
9572,IDN-2015-113131,2015-09-24 0:00:00,,Same Day,DCYS-2686,"dr. Cahyanto Yuliarti, S.IP",Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,OFF-EN-10003068,Office Supplies,Envelopes,Amplop Putih 2281,237600,2,"0,2",83160,2015-09-24 0:00:00,Medan,20111,4,Kamis
7299,IDN-2014-163468,2014-11-18 0:00:00,2014-11-21 0:00:00,First Class,HNS-6171,"Harimurti Najmudin, S.Pd",Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,FUR-TA-10002533,Furniture,Tables,Meja Rapat 9719,4381500,4,"0,5",-2628900,2014-11-21 0:00:00,Jakarta,10110,2,Selasa
3922,IDN-2016-110044,2016-06-28 0:00:00,2016-07-02 0:00:00,Second Class,DKSM-3889,"dr. Kiandra Sitompul, M.Kom.",Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,TEC-PH-10001299,Technology,Phones,Smartphone Android 6917,5399640,3,"0,2",539964,2016-07-02 0:00:00,Balikpapan,76114,2,Selasa
8424,IDN-2017-150091,2017-10-12 0:00:00,2017-10-16 0:00:00,Standard Class,AS-2630,Asirwada Suwarno,Consumer,Indonesia,Medan,Sumatera Utara,20111,Central,FUR-FU-10004053,Furniture,Furnishings,Lampu Meja 2379,607200,2,0,261096,2017-10-16 0:00:00,Medan,20111,4,Kamis
82,IDN-2014-139451,2014-10-12 0:00:00,2014-10-16 0:00:00,Standard Class,RS-1595,Rahman Sudiati,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-AR-10002053,Office Supplies,Art,Lukisan Cat Air 1781,223500,5,0,62580,2014-10-16 0:00:00,Yogyakarta,55111,7,Minggu
968,IDN-2017-135279,2017-04-09 0:00:00,2017-04-11 0:00:00,First Class,APS-7936,"Anita Pradana, S.IP",Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-PA-10001281,Office Supplies,Paper,Kertas HVS F4 3958,2874000,4,0,1379520,2017-04-11 0:00:00,Makassar,90111,7,Minggu
2331,IDN-2016-155187,2016-09-24 0:00:00,2016-09-26 0:00:00,Second Class,PKH-9989,Puti Kamila Handayani,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-ST-10000642,Office Supplies,Storage,Lemari Arsip 4203,629400,2,0,44058,2016-09-26 0:00:00,Semarang,50111,6,Sabtu
8811,IDN-2017-120614,2017-05-30 0:00:00,2017-06-04 0:00:00,Standard Class,FR-8847,Farah Rajata,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,OFF-PA-10004911,Office Supplies,Paper,Kertas HVS A4 0686,562800,4,0,270144,2017-06-04 0:00:00,Semarang,50111,2,Selasa
9098,IDN-2014-158365,2014-04-12 0:00:00,2014-04-17 0:00:00,Standard Class,IM-5373,Irwan Maheswara,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-PA-10000289,Office Supplies,Paper,Kertas HVS F4 1742,486000,5,0,233280,2014-04-17 0:00:00,Denpasar,80231,6,Sabtu
3235,IDN-2016-138933,2016-04-24 0:00:00,,First Class,SM-3349,Sari Mandasari,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10003355,Office Supplies,Binders,Binder Kulit A4 6133,59760,1,"0,2",20916,2016-04-24 0:00:00,Bandung,40111,7,Minggu
1241,IDN-2014-127012,2014-08-11 0:00:00,2014-08-15 0:00:00,Standard Class,MSS-9580,"Maman Suwarno, S.Ked",Consumer,Indonesia,Bandung,Jawa Barat,40111,West,OFF-FA-10004854,Office Supplies,Fasteners,Penjepit Kertas 2700,344400,2,0,161868,2014-08-15 0:00:00,Bandung,40111,1,Senin
3111,IDN-2016-121671,2016-07-17 0:00:00,2016-07-22 0:00:00,Standard Class,FU-2448,Fitria Utama,Consumer,Indonesia,Makassar,Sulawesi Selatan,90111,South,OFF-PA-10001934,Office Supplies,Paper,Kertas Foto 5254,777600,8,0,381024,2016-07-22 0:00:00,Makassar,90111,7,Minggu
8149,IDN-2016-131058,2016-12-27 0:00:00,2016-12-31 0:00:00,Standard Class,DTP-3712,Dr. Tasnim Permadi,Home Office,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-LA-10001613,Office Supplies,Labels,Label Stiker 6888,302400,7,0,148176,2016-12-31 0:00:00,Jakarta,10110,2,Selasa
1935,IDN-2017-101245,2017-11-27 0:00:00,2017-12-03 0:00:00,Standard Class,CM-9372,Cornelia Marpaung,Corporate,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-PA-10003129,Office Supplies,Paper,Kertas Foto 8946,3668250,5,0,1724077,2017-12-03 0:00:00,Surabaya,60231,1,Senin
3695,IDN-2016-142097,2016-10-15 0:00:00,2016-10-20 0:00:00,Standard Class,VP-7163,Victoria Pratama,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-BI-10002082,Office Supplies,Binders,Binder Kancing A4 3483,3494400,7,0,1747200,2016-10-20 0:00:00,Yogyakarta,55111,6,Sabtu
7716,IDN-2017-101518,2017-11-03 0:00:00,2017-11-08 0:00:00,Standard Class,SP-1120,Sidiq Pratiwi,Consumer,Indonesia,Denpasar,Bali,80231,South,TEC-AC-10001553,Technology,Accessories,Headset 5839,611640,3,"0,2",7646,2017-11-08 0:00:00,Denpasar,80231,5,Jumat
5887,IDN-2014-109456,2014-10-16 0:00:00,2014-10-17 0:00:00,Same Day,EK-9763,Enteng Kurniawan,Consumer,Indonesia,Bandung,Jawa Barat,40111,West,TEC-AC-10003610,Technology,Accessories,Mouse Wireless 6320,2699550,3,0,1295784,2014-10-17 0:00:00,Bandung,40111,4,Kamis
3716,IDN-2014-135608,2014-12-08 0:00:00,2014-12-10 0:00:00,Second Class,KP-4303,Kajen Permadi,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,FUR-CH-10002602,Furniture,Chairs,Kursi Kerja Ergonomis 1140,9058800,5,"0,2",679410,2014-12-10 0:00:00,Jakarta,10110,1,Senin
307,IDN-2014-111003,2014-06-01 0:00:00,2014-06-06 0:00:00,Standard Class,HD-1842,Heru Dongoran,Home Office,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-BI-10001072,Office Supplies,Binders,Binder Kancing A4 9059,682200,3,0,313812,2014-06-06 0:00:00,Balikpapan,76114,7,Minggu
3889,IDN-2014-100895,2014-06-02 0:00:00,2014-06-06 0:00:00,Standard Class,IM-5373,Irwan Maheswara,Consumer,Indonesia,Denpasar,Bali,80231,South,TEC-PH-10001425,Technology,Phones,Feature Phone Dual SIM 7510,3599550,3,0,1007874,2014-06-06 0:00:00,Denpasar,80231,1,Senin
7168,IDN-2014-117464,2014-07-22 0:00:00,2014-07-24 0:00:00,Second Class,HG-6649,Halim Gunarto,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,FUR-CH-10000155,Furniture,Chairs,Kursi Kerja Ergonomis 8194,10765800,3,"0,2",1076580,2014-07-24 0:00:00,Balikpapan,76114,2,Selasa
4793,IDN-2015-104346,2015-12-11 0:00:00,2015-12-16 0:00:00,Standard Class,DR-7625,Dirja Rahayu,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-PA-10003256,Office Supplies,Paper,Kertas Foto 5545,415440,3,"0,2",145404,2015-12-16 0:00:00,Yogyakarta,55111,5,Jumat
1774,IDN-2014-118976,2014-04-28 0:00:00,2014-05-03 0:00:00,Standard Class,DVMS-3730,"Dr. Vera Mansur, S.Farm",Corporate,Indonesia,Bandung,Jawa Barat,40111,West,OFF-BI-10001628,Office Supplies,Binders,Binder Plastik A4 7632,312900,2,0,140805,2014-05-03 0:00:00,Bandung,40111,1,Senin
2830,IDN-2016-124149,2016-04-23 0:00:00,2016-04-26 0:00:00,First Class,OA-1637,Oliva Ardianto,Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-ST-10000760,Office Supplies,Storage,Box Arsip 5138,838800,5,"0,2",94365,2016-04-26 0:00:00,Denpasar,80231,6,Sabtu
2162,IDN-2016-101938,2016-01-07 0:00:00,2016-01-12 0:00:00,Standard Class,HSA-7929,Hj. Syahrini Astuti,Home Office,Indonesia,Balikpapan,Kalimantan Timur,,East,OFF-AR-10003696,Office Supplies,Art,Kaligrafi Dinding 3622,518700,1,0,150423,2016-01-12 0:00:00,Balikpapan,76114,4,Kamis
1879,IDN-2017-118885,2017-12-29 0:00:00,2018-01-02 0:00:00,Standard Class,EUS-7351,"Estiono Utama, S.Gz",Consumer,Indonesia,Semarang,Jawa Tengah,50111,Central,TEC-PH-10002563,Technology,Phones,Smartphone Android 9074,4535640,3,"0,2",340173,2018-01-02 0:00:00,Semarang,50111,5,Jumat
3778,IDN-2015-107937,2015-05-03 0:00:00,2015-05-08 0:00:00,Standard Class,JI-2247,Jessica Irawan,Home Office,Indonesia,Makassar,Sulawesi Selatan,90111,South,FUR-FU-10002298,Furniture,Furnishings,Gorden 1676,9988200,6,0,1598112,2015-05-08 0:00:00,Makassar,90111,7,Minggu
5383,IDN-2016-149195,2016-09-05 0:00:00,2016-09-07 0:00:00,Second Class,JP-8706,Jasmani Pratama,Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-FA-10001843,Office Supplies,Fasteners,Paper Clip 9112,237120,8,"0,2",80028,2016-09-07 0:00:00,Jakarta,10110,1,Senin
6925,IDN-2015-137925,2015-11-30 0:00:00,2015-12-04 0:00:00,Standard Class,RUWS-2447,"R. Umar Wahyudin, S.Ked",Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-PA-10002659,Office Supplies,Paper,Kertas HVS A4 8848,354900,7,0,163254,2015-12-04 0:00:00,Balikpapan,76114,1,Senin
3508,IDN-2014-166863,2014-06-20 0:00:00,2014-06-24 0:00:00,Standard Class,IKPS-4693,"Ir. Kala Purnawati, S.E.I",Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,FUR-BO-10001608,Furniture,Bookcases,Rak Buku Kayu 1146,2895984,4,"0,32",-298116,2014-06-24 0:00:00,Jakarta,10110,5,Jumat
3309,IDN-2014-104738,2014-12-30 0:00:00,2015-01-01 0:00:00,Second Class,KM-6608,Kamal Mulyani,Corporate,Indonesia,Denpasar,Bali,80231,South,TEC-AC-10003628,Technology,Accessories,Flashdisk 4202,719760,2,"0,2",215928,2015-01-01 0:00:00,Denpasar,80231,2,Selasa
9029,IDN-2016-152415,2016-09-17 0:00:00,2016-09-22 0:00:00,Standard Class,GS-9652,Ghaliyati Salahudin,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,FUR-FU-10004864,Furniture,Furnishings,Karpet Kantor 2811,2877300,3,0,920736,2016-09-22 0:00:00,Surabaya,60231,6,Sabtu
3782,IDN-2015-135314,2015-07-09 0:00:00,2015-07-14 0:00:00,Second Class,ZR-7481,Zulfa Rahmawati,Consumer,Indonesia,Jakarta,DKI Jakarta,10110,West,TEC-PH-10003072,Technology,Phones,Smartphone Entry Level 0899,4049730,3,"0,4",607459,2015-07-14 0:00:00,Jakarta,10110,4,Kamis
5977,IDN-2017-102155,2017-07-13 0:00:00,2017-07-17 0:00:00,Standard Class,IZ-7925,Ikhsan Zulaika,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,,Central,OFF-PA-10003673,Office Supplies,Paper,Kertas HVS F4 9558,203400,2,0,93564,2017-07-17 0:00:00,Yogyakarta,55111,4,Kamis
6751,IDN-2016-154767,2016-06-28 0:00:00,2016-06-30 0:00:00,Second Class,ES-3263,Emil Sihotang,Consumer,Indonesia,Palembang,Sumatera Selatan,30111,Central,FUR-CH-10003535,Furniture,Chairs,Kursi Lipat 5746,1829400,2,0,310998,2016-06-30 0:00:00,Palembang,30111,2,Selasa
4039,IDN-2014-110786,2014-12-29 0:00:00,2015-01-02 0:00:00,Standard Class,IM-6692,Intan Mahendra,Corporate,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-PA-10000528,Office Supplies,Paper,Kertas Foto 0622,316800,4,0,142560,2015-01-02 0:00:00,Yogyakarta,55111,1,Senin
610,IDN-2014-105767,2014-05-23 0:00:00,2014-05-27 0:00:00,Standard Class,EM-5203,Elvina Mayasari,Consumer,Indonesia,,Sumatera Selatan,30111,Central,TEC-PH-10003092,Technology,Phones,Smartphone Android 4810,827820,2,"0,4",-151767,2014-05-27 0:00:00,Palembang,30111,5,Jumat
8922,IDN-2016-145709,2016-10-04 0:00:00,2016-10-08 0:00:00,Standard Class,YM-6984,Yuni Manullang,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,TEC-PH-10003095,Technology,Phones,Smartphone Entry Level 5143,790200,3,"0,2",296325,2016-10-08 0:00:00,Semarang,50111,2,Selasa
9558,IDN-2014-103086,2014-10-17 0:00:00,2014-10-19 0:00:00,Second Class,HS-9308,Harjasa Situmorang,Consumer,Indonesia,Surabaya,Jawa Timur,60231,East,FUR-FU-10004586,Furniture,Furnishings,Gorden 4880,79680,2,"0,6",-23904,2014-10-19 0:00:00,Surabaya,60231,5,Jumat
9216,IDN-2016-152646,2016-11-21 0:00:00,2016-11-26 0:00:00,Standard Class,MN-5941,Maria Nugroho,Corporate,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-PA-10004451,Office Supplies,Paper,Kertas HVS A4 5646,486000,5,0,233280,2016-11-26 0:00:00,Jakarta,10110,1,Senin
7717,IDN-2015-149636,2015-01-06 0:00:00,2015-01-12 0:00:00,Standard Class,KM-6608,Kamal Mulyani,Corporate,Indonesia,Denpasar,Bali,80231,South,OFF-PA-10004041,Office Supplies,Paper,Kertas Foto 3553,444000,5,"0,2",138750,2015-01-12 0:00:00,Denpasar,80231,2,Selasa
1031,IDN-2014-163552,2014-07-11 0:00:00,,Standard Class,PKH-9989,Puti Kamila Handayani,Corporate,Indonesia,Semarang,Jawa Tengah,50111,Central,FUR-CH-10003379,Furniture,Chairs,Kursi Lipat 0992,12824100,3,0,3206025,2014-07-11 0:00:00,Semarang,50111,5,Jumat
8666,IDN-2016-118500,2016-11-17 0:00:00,2016-11-18 0:00:00,First Class,RAP-5025,R.M. Atmaja Puspita,Home Office,Indonesia,Denpasar,Bali,80231,South,OFF-SU-10004231,Office Supplies,Supplies,Perlengkapan Kantor 2602,742500,5,0,200475,2016-11-18 0:00:00,Denpasar,80231,4,Kamis
7271,IDN-2016-123337,2016-09-16 0:00:00,2016-09-22 0:00:00,Standard Class,GPS-6847,"Gamanto Pertiwi, S.Gz",Corporate,Indonesia,JAKARTA,DKI Jakarta,10110,West,FUR-BO-10001918,Furniture,Bookcases,Rak Buku Kayu 8632,4104990,2,"0,15",-193176,2016-09-22 0:00:00,Jakarta,10110,5,Jumat
3001,IDN-2014-138317,2014-06-21 0:00:00,2014-06-25 0:00:00,Standard Class,DDR-3926,dr. Dodo Rajasa,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-AP-10003860,Office Supplies,Appliances,Dispenser Air 7967,666240,2,"0,2",58296,2014-06-25 0:00:00,Balikpapan,76114,6,Sabtu
2697,IDN-2014-145317,2014-03-18 0:00:00,2014-03-23 0:00:00,Standard Class,HWS-4506,"Harto Widodo, S.Psi",Home Office,Indonesia,Balikpapan,Kalimantan Timur,76114,East,TEC-MA-10003626,Technology,Machines,Mesin Absensi 6871,12319500,4,"0,5",-246390,2014-03-23 0:00:00,Balikpapan,76114,2,Selasa
3065,IDN-2017-106859,2017-03-13 0:00:00,2017-03-18 0:00:00,Second Class,HS-7144,Hardana Saragih,Home Office,Indonesia,Surabaya,Jawa Timur,60231,East,OFF-ST-10000615,Office Supplies,Storage,Box Arsip 2851,1362000,8,0,381360,2017-03-18 0:00:00,Surabaya,60231,1,Senin
6377,IDN-2016-163216,2016-10-07 0:00:00,2016-10-10 0:00:00,First Class,CH-6900,Cawisadi Haryanto,Home Office,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-LA-10000134,Office Supplies,Labels,Label Harga 3289,73920,2,"0,2",25872,2016-10-10 0:00:00,Yogyakarta,55111,5,Jumat
5589,IDN-2014-168158,2014-07-19 0:00:00,2014-07-24 0:00:00,Standard Class,DTP-3712,Dr. Tasnim Permadi,Home Office,Indonesia,Jakarta,DKI Jakarta,10110,West,OFF-BI-10001759,Office Supplies,Binders,Binder Kancing A4 6571,91440,2,"0,2",33147,2014-07-24 0:00:00,Jakarta,10110,6,Sabtu
2971,IDN-2017-167941,2017-11-06 0:00:00,2017-11-09 0:00:00,Second Class,JS-4784,Jessica Sihombing,Consumer,Indonesia,Yogyakarta,DI Yogyakarta,55111,Central,OFF-BI-10002827,Office Supplies,Binders,Binder Kancing A4 5807,199080,8,"0,7",-159264,2017-11-09 0:00:00,Yogyakarta,55111,1,Senin
4417,IDN-2014-153983,2014-11-29 0:00:00,2014-12-06 0:00:00,Standard Class,DPNS-9547,"Dt. Paiman Nugroho, S.Psi",Consumer,Indonesia,Denpasar,Bali,80231,South,OFF-FA-10003495,Office Supplies,Fasteners,Isi Staples 4121,456000,5,0,228000,2014-12-06 0:00:00,Denpasar,80231,6,Sabtu
7949,IDN-2014-131009,2014-03-01 0:00:00,2014-03-05 0:00:00,Standard Class,DWL-3808,drg. Wakiman Lestari,Consumer,Indonesia,Balikpapan,Kalimantan Timur,76114,East,FUR-CH-10001270,Furniture,Chairs,Kursi Kantor 2404,5433750,6,"0,3",0,2014-03-05 0:00:00,Balikpapan,76114,6,Sabtu
247,IDN-2014-131926,2014-06-01 0:00:00,2014-06-06 0:00:00,Second Class,HSA-7929,Hj. Syahrini Astuti,Home Office,Indonesia,Balikpapan,Kalimantan Timur,76114,East,OFF-PA-10004082,Office Supplies,Paper,Kertas Foto 7345,718200,6,0,359100,2014-06-06 0:00:00,Balikpapan,76114,7,Minggu
